,variable,value
16427,Weight,4480853
16428,Weight,827638
16429,Weight,7745438
16430,Weight,1170819646
16431,Weight,109293365
16432,Weight,7405116
16433,Weight,144709432
16434,Weight,8834
16435,Weight,2455632
16436,Weight,22399922
16437,Weight,0
16438,Weight,15639166
16439,Weight,5998
16440,Weight,514303
16441,Weight,6109001
16442,Weight,115157976
16443,Weight,77399480
16444,Weight,54565973
16445,Weight,133659584
16446,Weight,23972072
16447,Weight,91820
16448,Weight,92845603
16449,Weight,543089
16450,Weight,80449465
16451,Weight,19648
16452,Weight,0
16453,Weight,483366
16454,Weight,7938
16455,Weight,0
16456,Weight,25124
16457,Weight,8271631
16458,Weight,1345093
16459,Weight,811370
16460,Weight,1650545
16461,Weight,340227
16462,Weight,354355
16463,Weight,1228245
16464,Weight,5212509
16465,Weight,446229
16466,Weight,1834285
16467,Weight,13771
16468,Weight,20128
16469,Weight,17843
16470,Weight,6835
16471,Weight,4926243
16472,Weight,1410900
16473,Weight,132764
16474,Weight,918764
16475,Weight,22288
16476,Weight,0
16477,Weight,271429
16478,Weight,0
16479,Weight,471424
16480,Weight,0
16481,Weight,1391
16482,Weight,303633
16483,Weight,1703782
16484,Weight,1530557
16485,Weight,2345349
16486,Weight,844167
16487,Weight,3175
16488,Weight,4526262
16489,Weight,3379079
16490,Weight,0
16491,Weight,119170
16492,Weight,0
16493,Weight,26768735
16494,Weight,0
16495,Weight,75636638
16496,Weight,0
16497,Weight,409236
16498,Weight,752304673
16499,Weight,425094420
16500,Weight,82094043
16501,Weight,74179254
16502,Weight,4113748
16503,Weight,52821318
16504,Weight,42327331
16505,Weight,130661802
16506,Weight,70342774
16507,Weight,40719207
16508,Weight,1080273
16509,Weight,1314451
16510,Weight,63146820
16511,Weight,52171
16512,Weight,446003139
16513,Weight,201371501
16514,Weight,3801403
16515,Weight,73391127
16516,Weight,233250
16517,Weight,5050147
16518,Weight,4332062
16519,Weight,0
16520,Weight,4513929
16521,Weight,0
16522,Weight,144
16523,Weight,4420295
16524,Weight,81380903
16525,Weight,14055770
16526,Weight,15409906
16527,Weight,74756737
16528,Weight,320332
16529,Weight,257429807
16530,Weight,189950071
16531,Weight,13812
16532,Weight,5052722
16533,Weight,3438801
16534,Weight,0
16535,Weight,35034816
16536,Weight,22
16537,Weight,768
16538,Weight,5870413
16539,Weight,583461764
16540,Weight,92417384
16541,Weight,236190899
16542,Weight,242087936
16543,Weight,53738501
16544,Weight,65246757
16545,Weight,291027650
16546,Weight,402116406
16547,Weight,107750011
16548,Weight,177757313
16549,Weight,197093
16550,Weight,2738679
16551,Weight,6822162
16552,Weight,374804
16553,Weight,1786877
16554,Weight,617997137
16555,Weight,185056853
16556,Weight,26123990
16557,Weight,139429285
16558,Weight,2594459
16559,Weight,147419968
16560,Weight,23994359
16561,Weight,0
16562,Weight,27281067
16563,Weight,0
16564,Weight,149835
16565,Weight,25121014
16566,Weight,180834468
16567,Weight,127660366
16568,Weight,77982604
16569,Weight,177803993
16570,Weight,83453
16571,Weight,50759886
16572,Weight,179023565
16573,Weight,493625149
16574,Weight,41107
16575,Weight,23695
16576,Weight,0
16577,Weight,5555984
16578,Weight,0
16579,Weight,0
16580,Weight,744948
16581,Weight,77224895
16582,Weight,11023735
16583,Weight,11932371
16584,Weight,42191641
16585,Weight,4522658
16586,Weight,82252528
16587,Weight,87141788
16588,Weight,14614646
16589,Weight,1937087
16590,Weight,30850849
16591,Weight,31575349
16592,Weight,2080157
16593,Weight,108507
16594,Weight,194606
16595,Weight,190633095
16596,Weight,20049642
16597,Weight,4101147
16598,Weight,24205455
16599,Weight,0
16600,Weight,89157
16601,Weight,2201511
16602,Weight,0
16603,Weight,4392122
16604,Weight,0
16605,Weight,41762
16606,Weight,17834027
16607,Weight,41881718
16608,Weight,41999198
16609,Weight,16783858
16610,Weight,4482229
16611,Weight,21170
16612,Weight,12409299
16613,Weight,20196678
16614,Weight,0
16615,Weight,31383209
16616,Weight,352885
16617,Weight,0
16618,Weight,29063210
16619,Weight,12344
16620,Weight,4460
16621,Weight,702210
16622,Weight,495003245
16623,Weight,26541386
16624,Weight,63962662
16625,Weight,156408115
16626,Weight,38057265
16627,Weight,108717633
16628,Weight,359149914
16629,Weight,54976622
16630,Weight,39149651
16631,Weight,5904994
16632,Weight,60856288
16633,Weight,1774
16634,Weight,1014287
16635,Weight,1213220
16636,Weight,11270535
16637,Weight,1322417553
16638,Weight,125247833
16639,Weight,10354341
16640,Weight,153451661
16641,Weight,0
16642,Weight,2941078
16643,Weight,26032789
16644,Weight,1332
16645,Weight,18886597
16646,Weight,32961
16647,Weight,1471285
16648,Weight,7461807
16649,Weight,136158477
16650,Weight,81104895
16651,Weight,62415379
16652,Weight,16635668
16653,Weight,45145
16654,Weight,78455995
16655,Weight,142741498
16656,Weight,628644
16657,Weight,92653596
16658,Weight,32375
16659,Weight,0
16660,Weight,1075244
16661,Weight,46250
16662,Weight,0
16663,Weight,27051
16664,Weight,19599909
16665,Weight,1591151
16666,Weight,803954
16667,Weight,1303100
16668,Weight,484267
16669,Weight,4991107
16670,Weight,4653541
16671,Weight,290433
16672,Weight,328441
16673,Weight,5470164
16674,Weight,0
16675,Weight,19291
16676,Weight,87127
16677,Weight,0
16678,Weight,3156
16679,Weight,6006283
16680,Weight,9607461
16681,Weight,191919
16682,Weight,395475
16683,Weight,1789572
16684,Weight,0
16685,Weight,17635
16686,Weight,0
16687,Weight,459823
16688,Weight,0
16689,Weight,51370
16690,Weight,233429
16691,Weight,2569375
16692,Weight,2236068
16693,Weight,2684635
16694,Weight,519089
16695,Weight,28283
16696,Weight,7105376
16697,Weight,5479694
16698,Weight,528
16699,Weight,228234
16700,Weight,0
16701,Weight,0
16702,Weight,74069295
16703,Weight,0
16704,Weight,1200113
16705,Weight,48599912
16706,Weight,0
16707,Weight,0
16708,Weight,795434290
16709,Weight,409245252
16710,Weight,81094261
16711,Weight,68370395
16712,Weight,4643769
16713,Weight,38814598
16714,Weight,122288820
16715,Weight,81712948
16716,Weight,86364797
16717,Weight,50126327
16718,Weight,1141918
16719,Weight,1605593
16720,Weight,53192403
16721,Weight,123297
16722,Weight,467513729
16723,Weight,204448725
16724,Weight,4402863
16725,Weight,153264841
16726,Weight,1344066
16727,Weight,5353277
16728,Weight,4028956
16729,Weight,0
16730,Weight,4976725
16731,Weight,0
16732,Weight,23500000
16733,Weight,21472054
16734,Weight,68647145
16735,Weight,76086489
16736,Weight,14545855
16737,Weight,15720502
16738,Weight,495203
16739,Weight,287571067
16740,Weight,185167428
16741,Weight,17563
16742,Weight,5025325
16743,Weight,4452649
16744,Weight,0
16745,Weight,39672572
16746,Weight,1816
16747,Weight,19731
16748,Weight,2170188
16749,Weight,634299279
16750,Weight,114293235
16751,Weight,238401029
16752,Weight,207066967
16753,Weight,55724937
16754,Weight,66538755
16755,Weight,298395483
16756,Weight,415559414
16757,Weight,80537616
16758,Weight,312394509
16759,Weight,877094
16760,Weight,5593415
16761,Weight,8522017
16762,Weight,473211
16763,Weight,2330230
16764,Weight,675963023
16765,Weight,241639385
16766,Weight,27346708
16767,Weight,153091633
16768,Weight,2044903
16769,Weight,60365434
16770,Weight,24011395
16771,Weight,0
16772,Weight,26696085
16773,Weight,0
16774,Weight,160310
16775,Weight,28451588
16776,Weight,185274801
16777,Weight,133457825
16778,Weight,89438744
16779,Weight,198805234
16780,Weight,11405
16781,Weight,166186554
16782,Weight,548220861
16783,Weight,11982
16784,Weight,58033920
16785,Weight,9884724
16786,Weight,346355
16787,Weight,0
16788,Weight,28302
16789,Weight,0
16790,Weight,2321659
16791,Weight,143214371
16792,Weight,15028800
16793,Weight,38066124
16794,Weight,71616410
16795,Weight,25423623
16796,Weight,96928720
16797,Weight,179513106
16798,Weight,29623765
16799,Weight,22668967
16800,Weight,64233649
16801,Weight,6458
16802,Weight,3109491
16803,Weight,8280709
16804,Weight,779516
16805,Weight,822568
16806,Weight,382335012
16807,Weight,65302875
16808,Weight,8361438
16809,Weight,51251927
16810,Weight,86345
16811,Weight,799506
16812,Weight,3353
16813,Weight,19507046
16814,Weight,26610
16815,Weight,14138319
16816,Weight,1958195
16817,Weight,9480326
16818,Weight,105949642
16819,Weight,56041421
16820,Weight,49011631
16821,Weight,6599413
16822,Weight,11272
16823,Weight,22388777
16824,Weight,126309027
16825,Weight,9272
16826,Weight,46834927
16827,Weight,0
16828,Weight,49739050
16829,Weight,0
16830,Weight,68182933
16831,Weight,0
16832,Weight,0
16833,Weight,3788515
16834,Weight,743600461
16835,Weight,414337064
16836,Weight,72948217
16837,Weight,63799264
16838,Weight,3813372
16839,Weight,32180833
16840,Weight,114592036
16841,Weight,74579077
16842,Weight,49713683
16843,Weight,39147385
16844,Weight,371907
16845,Weight,1040468
16846,Weight,53476803
16847,Weight,78450
16848,Weight,394169282
16849,Weight,163030049
16850,Weight,7678905
16851,Weight,56973339
16852,Weight,64838
16853,Weight,4446305
16854,Weight,0
16855,Weight,3062091
16856,Weight,0
16857,Weight,4804729
16858,Weight,0
16859,Weight,3513308
16860,Weight,62550102
16861,Weight,12096228
16862,Weight,11255643
16863,Weight,42837785
16864,Weight,1147673
16865,Weight,254228352
16866,Weight,168181590
16867,Weight,14674
16868,Weight,3381683
16869,Weight,5789534
16870,Weight,0
16871,Weight,28426170
16872,Weight,2553456
16873,Weight,564
16874,Weight,1147909
16875,Weight,562035495
16876,Weight,92756289
16877,Weight,163008598
16878,Weight,181933350
16879,Weight,48913808
16880,Weight,322234067
16881,Weight,372799881
16882,Weight,116403618
16883,Weight,81752570
16884,Weight,228177714
16885,Weight,27378101
16886,Weight,3676766
16887,Weight,5912757
16888,Weight,159670764
16889,Weight,626306
16890,Weight,1345027
16891,Weight,495906530
16892,Weight,21978273
16893,Weight,112589544
16894,Weight,1968818
16895,Weight,58134824
16896,Weight,25822227
16897,Weight,0
16898,Weight,25950105
16899,Weight,0
16900,Weight,139353
16901,Weight,25574337
16902,Weight,162576628
16903,Weight,117444525
16904,Weight,72606767
16905,Weight,149182469
16906,Weight,125377
16907,Weight,153098588
16908,Weight,459800022
16909,Weight,5787
16910,Weight,40720952
16911,Weight,642828
16912,Weight,0
16913,Weight,12274897
16914,Weight,3968
16915,Weight,0
16916,Weight,1595102
16917,Weight,131489756
16918,Weight,13799061
16919,Weight,31506422
16920,Weight,67909849
16921,Weight,24986203
16922,Weight,30863529
16923,Weight,123350102
16924,Weight,145581506
16925,Weight,21448689
16926,Weight,51673542
16927,Weight,294519
16928,Weight,3284627
16929,Weight,6198500
16930,Weight,664021
16931,Weight,357202
16932,Weight,251222515
16933,Weight,50143485
16934,Weight,5019624
16935,Weight,35026036
16936,Weight,174810
16937,Weight,756139
16938,Weight,14926024
16939,Weight,0
16940,Weight,14636337
16941,Weight,0
16942,Weight,1117309
16943,Weight,7734193
16944,Weight,83629506
16945,Weight,49935917
16946,Weight,38581886
16947,Weight,5891373
16948,Weight,12154
16949,Weight,47004779
16950,Weight,27061415
16951,Weight,99155857
16952,Weight,10497
16953,Weight,0
16954,Weight,3024
16955,Weight,0
16956,Weight,4982026
16957,Weight,0
16958,Weight,26882
16959,Weight,647397
16960,Weight,71048357
16961,Weight,11579651
16962,Weight,14464490
16963,Weight,35736218
16964,Weight,5066881
16965,Weight,96723656
16966,Weight,75248165
16967,Weight,12564385
16968,Weight,28083507
16969,Weight,24729516
16970,Weight,0
16971,Weight,1798151
16972,Weight,2212211
16973,Weight,441004
16974,Weight,99199
16975,Weight,160199229
16976,Weight,17773682
16977,Weight,3611534
16978,Weight,22431024
16979,Weight,0
16980,Weight,68497
16981,Weight,2187813
16982,Weight,62085
16983,Weight,0
16984,Weight,5015618
16985,Weight,0
16986,Weight,14047003
16987,Weight,37042185
16988,Weight,43422492
16989,Weight,12191194
16990,Weight,2708281
16991,Weight,48451
16992,Weight,13379098
16993,Weight,18656580
16994,Weight,0
16995,Weight,23161968
16996,Weight,904504
16997,Weight,0
16998,Weight,27720559
16999,Weight,1799
17000,Weight,14296
17001,Weight,606226
17002,Weight,486397818
17003,Weight,30063084
17004,Weight,59331106
17005,Weight,147478183
17006,Weight,39844034
17007,Weight,113690049
17008,Weight,340765456
17009,Weight,52980154
17010,Weight,39233518
17011,Weight,3766049
17012,Weight,49904987
17013,Weight,848
17014,Weight,747104
17015,Weight,799184
17016,Weight,5004026
17017,Weight,855110038
17018,Weight,87945559
17019,Weight,8827127
17020,Weight,120786246
17021,Weight,618456
17022,Weight,2759403
17023,Weight,23344325
17024,Weight,1998
17025,Weight,19104774
17026,Weight,23043
17027,Weight,320611
17028,Weight,6542557
17029,Weight,103406580
17030,Weight,74541949
17031,Weight,47505123
17032,Weight,14971974
17033,Weight,53743
17034,Weight,92150694
17035,Weight,129371684
17036,Weight,388371
17037,Weight,71211571
17038,Weight,12600
17039,Weight,0
17040,Weight,705928
17041,Weight,0
17042,Weight,0
17043,Weight,9867647
17044,Weight,24282586
17045,Weight,4075278
17046,Weight,600031
17047,Weight,2720611
17048,Weight,602067
17049,Weight,3522287
17050,Weight,5583891
17051,Weight,979242
17052,Weight,498092
17053,Weight,2545047
17054,Weight,0
17055,Weight,71974
17056,Weight,0
17057,Weight,8260
17058,Weight,5947585
17059,Weight,1895691
17060,Weight,196182
17061,Weight,2000759
17062,Weight,0
17063,Weight,834135
17064,Weight,88839
17065,Weight,417524
17066,Weight,0
17067,Weight,0
17068,Weight,10086
17069,Weight,352140
17070,Weight,2369911
17071,Weight,2908398
17072,Weight,1864992
17073,Weight,1973505
17074,Weight,121786
17075,Weight,12476029
17076,Weight,4388846
17077,Weight,4824
17078,Weight,414395
17079,Weight,0
17080,Weight,0
17081,Weight,13823694
17082,Weight,839663
17083,Weight,0
17084,Weight,1592
17085,Weight,1190
17086,Weight,999170
17087,Weight,129257787
17088,Weight,15959565
17089,Weight,34845622
17090,Weight,76169513
17091,Weight,18815470
17092,Weight,79083601
17093,Weight,142980825
17094,Weight,20109872
17095,Weight,12836630
17096,Weight,48463457
17097,Weight,0
17098,Weight,2709310
17099,Weight,4894512
17100,Weight,931773
17101,Weight,824839
17102,Weight,296932929
17103,Weight,58682647
17104,Weight,3921590
17105,Weight,44143913
17106,Weight,626010
17107,Weight,570393
17108,Weight,14690
17109,Weight,9850978
17110,Weight,19746
17111,Weight,11551191
17112,Weight,1847328
17113,Weight,9364830
17114,Weight,86762052
17115,Weight,45735386
17116,Weight,32443146
17117,Weight,4830015
17118,Weight,6190
17119,Weight,23600805
17120,Weight,118924711
17121,Weight,5531
17122,Weight,24888303
17123,Weight,0
17124,Weight,8441
17125,Weight,0
17126,Weight,2828017
17127,Weight,2013264
17128,Weight,0
17129,Weight,464213
17130,Weight,75390970
17131,Weight,11350306
17132,Weight,19167234
17133,Weight,41036787
17134,Weight,2822609
17135,Weight,98044521
17136,Weight,106907166
17137,Weight,11751620
17138,Weight,32881736
17139,Weight,30033434
17140,Weight,1588681
17141,Weight,2173630
17142,Weight,8174
17143,Weight,62541
17144,Weight,169933741
17145,Weight,17222991
17146,Weight,6258329
17147,Weight,28787946
17148,Weight,10244
17149,Weight,3875061
17150,Weight,214375
17151,Weight,1815255
17152,Weight,520
17153,Weight,0
17154,Weight,44925
17155,Weight,18052724
17156,Weight,41713761
17157,Weight,36260552
17158,Weight,10029318
17159,Weight,2541428
17160,Weight,48451
17161,Weight,10612356
17162,Weight,15465806
17163,Weight,0
17164,Weight,22781212
17165,Weight,1056355
17166,Weight,0
17167,Weight,17958668
17168,Weight,1836
17169,Weight,0
17170,Weight,275756
17171,Weight,344923411
17172,Weight,21859552
17173,Weight,50173661
17174,Weight,116581031
17175,Weight,24577330
17176,Weight,81887020
17177,Weight,37137557
17178,Weight,234579263
17179,Weight,38975625
17180,Weight,29683870
17181,Weight,1428
17182,Weight,341561
17183,Weight,3027342
17184,Weight,751736
17185,Weight,6877364
17186,Weight,718222734
17187,Weight,68322462
17188,Weight,5462112
17189,Weight,127808473
17190,Weight,0
17191,Weight,1358750
17192,Weight,12619287
17193,Weight,0
17194,Weight,9718460
17195,Weight,53372
17196,Weight,261381
17197,Weight,4873569
17198,Weight,84068053
17199,Weight,54288128
17200,Weight,23917098
17201,Weight,14996910
17202,Weight,53743
17203,Weight,79332689
17204,Weight,91874906
17205,Weight,465729
17206,Weight,39269619
17207,Weight,6909
17208,Weight,4869
17209,Weight,581535
17210,Weight,0
17211,Weight,0
17212,Weight,18228
17213,Weight,20976362
17214,Weight,4524703
17215,Weight,932827
17216,Weight,3004893
17217,Weight,902923
17218,Weight,2905330
17219,Weight,7326588
17220,Weight,398537
17221,Weight,95515
17222,Weight,242638
17223,Weight,1621762
17224,Weight,57180
17225,Weight,21980
17226,Weight,17308
17227,Weight,6572400
17228,Weight,9422979
17229,Weight,190792
17230,Weight,2738904
17231,Weight,0
17232,Weight,3456
17233,Weight,377264
17234,Weight,0
17235,Weight,735322
17236,Weight,0
17237,Weight,22879
17238,Weight,201739
17239,Weight,2912096
17240,Weight,1905867
17241,Weight,2235922
17242,Weight,649549
17243,Weight,121786
17244,Weight,10270816
17245,Weight,11462940
17246,Weight,0
17247,Weight,500480
17248,Weight,0
17249,Weight,48301358
17250,Weight,0
17251,Weight,74819444
17252,Weight,0
17253,Weight,4565807
17254,Weight,751252376
17255,Weight,451276263
17256,Weight,101310490
17257,Weight,98763999
17258,Weight,4529269
17259,Weight,39409631
17260,Weight,127936041
17261,Weight,96756322
17262,Weight,65000082
17263,Weight,42060372
17264,Weight,1005229
17265,Weight,1112734
17266,Weight,59800814
17267,Weight,38299
17268,Weight,476565692
17269,Weight,203681227
17270,Weight,5075882
17271,Weight,92968848
17272,Weight,1228357
17273,Weight,4782048
17274,Weight,3908772
17275,Weight,14676000
17276,Weight,0
17277,Weight,5551419
17278,Weight,0
17279,Weight,4092280
17280,Weight,75746553
17281,Weight,18896542
17282,Weight,19433738
17283,Weight,54945287
17284,Weight,1147673
17285,Weight,290397449
17286,Weight,216428460
17287,Weight,21816
17288,Weight,5564510
17289,Weight,10829939
17290,Weight,0
17291,Weight,49418928
17292,Weight,13390000
17293,Weight,0
17294,Weight,1331806
