ENDUSE,District,Weight,Value,Item_Count,Date
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PHILADELPHIA, PA",14129328,782105880,32898,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","BALTIMORE, MD",40738404,566755628,12033,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NORFOLK, VA",66695535,839657968,22698,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","WILMINGTON, NC",24028110,355934064,15730,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","CHARLESTON, SC",111364072,1191497717,40138,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAVANNAH, GA",172995366,2991408233,77962,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","TAMPA, FL",30240479,319097538,5306,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","MOBILE, AL",24645021,364160763,8549,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NEW ORLEANS, LA",52979305,3522303088,121662,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PORT ARTHUR, TX",1896487,12705189,4,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","LAREDO, TX",2405452,4663207785,226802,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","EL PASO, TX",6830189,3675561970,126438,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAN DIEGO, CA",907074,1354490339,72445,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NOGALES, AZ",950989,654634407,35144,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","LOS ANGELES, CA",423075126,8817832021,195711,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAN FRANCISCO, CA",63370479,2671698169,47859,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","COLUMBIA-SNAKE, OR",10703848,144142578,5551,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SEATTLE, WA",51832225,1383356984,33628,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PEMBINA, ND",17919,214998293,12736,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","ANCHORAGE, AK",89145,1056332612,24792,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","HONOLULU, HI",395133,541735066,13908,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","GREAT FALLS, MT",14807450,349482686,9238,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","MINNEAPOLIS, MN",19673669,521279446,12099,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","DULUTH, MN",2574,16366615,633,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","MILWAUKEE, WI",1683919,31342127,2089,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","DETROIT, MI",10491089,1530249293,65536,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","CHICAGO, IL",102613533,6800051462,185910,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","CLEVELAND, OH",61584476,4082288164,209889,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","ST. LOUIS, MO",37189063,372005473,12992,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAN JUAN, PR",7963703,94028129,3078,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE",U.S. VIRGIN ISLANDS,10809,64681,5,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","MIAMI, FL",25937521,953755746,21147,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","HOUSTON-GALVESTON, TX",129626810,1485962991,28820,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","WASHINGTON, DC",3253,105414513,3594,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","DALLAS-FORT WORTH, TX",46023849,1580711082,44003,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE",VESSELS UNDER OWN POWER,0,41569887,6,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","PORTLAND, ME",18587,30785503,3429,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","ST. ALBANS, VT",0,22110319,2104,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","BOSTON, MA",2480092,112383092,623,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","PROVIDENCE, RI",5160807,551279827,8150,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","OGDENSBURG, NY",0,122044741,8147,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","BUFFALO, NY",199392,818368516,29468,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","NEW YORK CITY, NY",97152617,1712190986,43383,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","PHILADELPHIA, PA",16195819,561113810,11447,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","BALTIMORE, MD",26047423,1911533133,26587,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","NORFOLK, VA",45868939,303683908,7705,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","WILMINGTON, NC",4986154,29512709,2255,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CHARLESTON, SC",100889146,796283499,35613,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","SAVANNAH, GA",98031587,1916924683,37385,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","TAMPA, FL",26745556,1071466480,15305,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","MOBILE, AL",34935080,553653246,9102,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","NEW ORLEANS, LA",32852492,484100305,20293,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","LAREDO, TX",1057397,8546788155,410430,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","EL PASO, TX",1745416,1183025253,108579,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","SAN DIEGO, CA",10132807,1204767165,22236,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","NOGALES, AZ",53680,159395974,6142,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","LOS ANGELES, CA",242022690,2937444287,68345,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","SAN FRANCISCO, CA",28907657,877590396,13265,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","COLUMBIA-SNAKE, OR",8212995,827307719,1984,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","SEATTLE, WA",32152801,673688570,11670,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","ANCHORAGE, AK",0,6632061,543,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","MINNEAPOLIS, MN",6840450,85291842,3735,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","HONOLULU, HI",108543,21904874,222,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","GREAT FALLS, MT",2776316,31146190,1681,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","PEMBINA, ND",23916,100765001,3416,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","DULUTH, MN",63477,1911064,76,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","MILWAUKEE, WI",68514,8935909,244,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","DETROIT, MI",13143271,4283262048,231865,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CHICAGO, IL",50142734,637397816,35273,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CLEVELAND, OH",38160992,504997966,22662,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","ST. LOUIS, MO",12871662,62505609,3429,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","SAN JUAN, PR",4426933,120843458,1008,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES",U.S. VIRGIN ISLANDS,0,8894,1,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","MIAMI, FL",15426819,125074064,5876,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","HOUSTON-GALVESTON, TX",35493352,526905170,14001,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","WASHINGTON, DC",0,7677245,382,2020-10-01
"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","DALLAS-FORT WORTH, TX",28820455,139539111,9548,2020-10-01
CONSUMER GOODS,"PROVIDENCE, RI",1744,21705966,765,2020-10-01
CONSUMER GOODS,"PORTLAND, ME",1257794,44848209,2882,2020-10-01
CONSUMER GOODS,"ST. ALBANS, VT",0,47107715,7212,2020-10-01
CONSUMER GOODS,"BOSTON, MA",20356363,289682635,18331,2020-10-01
CONSUMER GOODS,"OGDENSBURG, NY",0,711929451,44077,2020-10-01
CONSUMER GOODS,"BUFFALO, NY",1462462,705717785,54839,2020-10-01
CONSUMER GOODS,"NEW YORK CITY, NY",721935906,9699761515,518151,2020-10-01
CONSUMER GOODS,"PHILADELPHIA, PA",39019513,1732019903,45199,2020-10-01
CONSUMER GOODS,"BALTIMORE, MD",80309803,352910061,31027,2020-10-01
CONSUMER GOODS,"NORFOLK, VA",224453119,1365722212,70804,2020-10-01
CONSUMER GOODS,"WILMINGTON, NC",36716536,258784455,22876,2020-10-01
CONSUMER GOODS,"CHARLESTON, SC",161578914,973016071,49824,2020-10-01
CONSUMER GOODS,"SAVANNAH, GA",505040105,4248876384,201896,2020-10-01
CONSUMER GOODS,"TAMPA, FL",65658702,396244299,33254,2020-10-01
CONSUMER GOODS,"MOBILE, AL",70027024,528791166,38154,2020-10-01
CONSUMER GOODS,"NEW ORLEANS, LA",72001476,2157997664,94099,2020-10-01
CONSUMER GOODS,"PORT ARTHUR, TX",0,1132073,4,2020-10-01
CONSUMER GOODS,"LAREDO, TX",827767,1907697360,182794,2020-10-01
CONSUMER GOODS,"EL PASO, TX",4215379,516066969,55576,2020-10-01
CONSUMER GOODS,"SAN DIEGO, CA",793250,1580993949,92712,2020-10-01
CONSUMER GOODS,"NOGALES, AZ",32496432,174163159,16947,2020-10-01
CONSUMER GOODS,"LOS ANGELES, CA",1919999350,14118052873,784937,2020-10-01
CONSUMER GOODS,"SAN FRANCISCO, CA",137117702,1067853744,68079,2020-10-01
CONSUMER GOODS,"COLUMBIA-SNAKE, OR",12179861,95317768,8863,2020-10-01
CONSUMER GOODS,"SEATTLE, WA",212603179,2006330790,109800,2020-10-01
CONSUMER GOODS,"ANCHORAGE, AK",78951,148005316,10393,2020-10-01
CONSUMER GOODS,"HONOLULU, HI",2365616,50734113,3377,2020-10-01
CONSUMER GOODS,"GREAT FALLS, MT",28911450,238842410,16203,2020-10-01
CONSUMER GOODS,"MILWAUKEE, WI",272727,14786379,767,2020-10-01
CONSUMER GOODS,"PEMBINA, ND",0,75898001,9369,2020-10-01
CONSUMER GOODS,"MINNEAPOLIS, MN",21418191,218311805,13139,2020-10-01
CONSUMER GOODS,"DULUTH, MN",0,61584585,6106,2020-10-01
CONSUMER GOODS,"DETROIT, MI",8222161,1538849459,61120,2020-10-01
CONSUMER GOODS,"CHICAGO, IL",164127220,9264403941,142395,2020-10-01
CONSUMER GOODS,"CLEVELAND, OH",113161535,4229429597,168715,2020-10-01
CONSUMER GOODS,"ST. LOUIS, MO",61929981,407427501,27141,2020-10-01
CONSUMER GOODS,"SAN JUAN, PR",26598864,558841039,7511,2020-10-01
CONSUMER GOODS,U.S. VIRGIN ISLANDS,14365,51562,4,2020-10-01
CONSUMER GOODS,"MIAMI, FL",113231433,1516589756,109924,2020-10-01
CONSUMER GOODS,"HOUSTON-GALVESTON, TX",219895180,942891167,62331,2020-10-01
CONSUMER GOODS,"WASHINGTON, DC",203735,455623317,3041,2020-10-01
CONSUMER GOODS,"DALLAS-FORT WORTH, TX",116076555,1527667448,63899,2020-10-01
OTHER GOODS,"PORTLAND, ME",9149,63758382,722,2020-10-01
OTHER GOODS,"ST. ALBANS, VT",0,18951005,1219,2020-10-01
OTHER GOODS,"BOSTON, MA",274476,122469165,1747,2020-10-01
OTHER GOODS,"PROVIDENCE, RI",30062,3381847,7,2020-10-01
OTHER GOODS,"OGDENSBURG, NY",0,131800027,5165,2020-10-01
OTHER GOODS,"BUFFALO, NY",17258,163252597,8892,2020-10-01
OTHER GOODS,"NEW YORK CITY, NY",7911742,781193350,9627,2020-10-01
OTHER GOODS,"PHILADELPHIA, PA",2232231,70351936,1777,2020-10-01
OTHER GOODS,"BALTIMORE, MD",480628,34858822,236,2020-10-01
OTHER GOODS,"NORFOLK, VA",2385369,35803956,1604,2020-10-01
OTHER GOODS,"WILMINGTON, NC",204424,33442284,548,2020-10-01
OTHER GOODS,"CHARLESTON, SC",2584004,47821228,1221,2020-10-01
OTHER GOODS,"SAVANNAH, GA",4762347,553876657,6255,2020-10-01
OTHER GOODS,"TAMPA, FL",270533,55533363,445,2020-10-01
OTHER GOODS,"MOBILE, AL",481266,19585747,328,2020-10-01
OTHER GOODS,"NEW ORLEANS, LA",2113378,403112746,19551,2020-10-01
OTHER GOODS,"PORT ARTHUR, TX",0,76200,4,2020-10-01
OTHER GOODS,"NOGALES, AZ",32005,205831400,7420,2020-10-01
OTHER GOODS,"LAREDO, TX",94,225078843,16787,2020-10-01
OTHER GOODS,"EL PASO, TX",2236,60501222,5926,2020-10-01
OTHER GOODS,"SAN DIEGO, CA",0,248334368,12013,2020-10-01
OTHER GOODS,"LOS ANGELES, CA",3869319,322101281,9135,2020-10-01
OTHER GOODS,"SAN FRANCISCO, CA",4071326,121645940,4526,2020-10-01
OTHER GOODS,"COLUMBIA-SNAKE, OR",133584,10649609,353,2020-10-01
OTHER GOODS,"SEATTLE, WA",1967042,188896158,7282,2020-10-01
OTHER GOODS,"ANCHORAGE, AK",0,147699985,2545,2020-10-01
OTHER GOODS,"HONOLULU, HI",3097,77121938,3962,2020-10-01
OTHER GOODS,"GREAT FALLS, MT",102400,210376531,6456,2020-10-01
OTHER GOODS,"PEMBINA, ND",0,121423862,5267,2020-10-01
OTHER GOODS,"MINNEAPOLIS, MN",296559,16035259,656,2020-10-01
OTHER GOODS,"DULUTH, MN",0,1951010,63,2020-10-01
OTHER GOODS,"MILWAUKEE, WI",1738,5468495,124,2020-10-01
OTHER GOODS,"DETROIT, MI",213851,577618416,23983,2020-10-01
OTHER GOODS,"CHICAGO, IL",2956640,1225055479,9394,2020-10-01
OTHER GOODS,"CLEVELAND, OH",1686321,437095901,19085,2020-10-01
OTHER GOODS,"ST. LOUIS, MO",2443108,47568132,1052,2020-10-01
OTHER GOODS,"SAN JUAN, PR",441322,21880814,286,2020-10-01
OTHER GOODS,"MIAMI, FL",4143661,360419091,5855,2020-10-01
OTHER GOODS,"HOUSTON-GALVESTON, TX",3313007,176441911,1717,2020-10-01
OTHER GOODS,"WASHINGTON, DC",1390,36206359,301,2020-10-01
OTHER GOODS,"DALLAS-FORT WORTH, TX",162696,281582319,5021,2020-10-01
OTHER GOODS,LOW VALUE,0,1644638738,220,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","PORTLAND, ME",7068044,219395835,7901,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","ST. ALBANS, VT",0,63458722,4323,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","BOSTON, MA",31009224,141858706,4821,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","OGDENSBURG, NY",0,219779688,16931,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","BUFFALO, NY",1050738,348154601,29496,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","NEW YORK CITY, NY",856434707,2120536399,77111,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","PHILADELPHIA, PA",348972908,705462780,14270,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","BALTIMORE, MD",154715052,365150942,9121,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","NORFOLK, VA",81704374,211615487,7081,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","WILMINGTON, NC",4755957,15796580,291,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","CHARLESTON, SC",41439036,116950958,2696,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","SAVANNAH, GA",141963785,622546980,8685,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","TAMPA, FL",76892190,142607392,2582,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","MOBILE, AL",47517825,25802128,968,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","NEW ORLEANS, LA",39442364,161132535,1734,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","LAREDO, TX",568713,1846168834,93049,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","EL PASO, TX",2154303,155552327,6995,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","SAN DIEGO, CA",45998908,335820730,28070,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","NOGALES, AZ",290790,331382983,28678,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","LOS ANGELES, CA",489535450,1100749438,35401,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","SAN FRANCISCO, CA",200437180,486259335,14147,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","COLUMBIA-SNAKE, OR",4428817,9675641,397,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","GREAT FALLS, MT",3729018,300415068,9016,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","SEATTLE, WA",79795489,455168943,23365,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","ANCHORAGE, AK",1803258,1396496,39,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","HONOLULU, HI",4095874,12025519,756,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","PEMBINA, ND",0,276593503,12863,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","MINNEAPOLIS, MN",36022229,26684507,918,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","DULUTH, MN",0,68323546,2195,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","MILWAUKEE, WI",0,2444682,4,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","DETROIT, MI",5540543,786194979,58167,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","CHICAGO, IL",89883049,323225292,10788,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","CLEVELAND, OH",19565088,90066106,2498,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","ST. LOUIS, MO",23067310,60913321,2697,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","SAN JUAN, PR",57983478,90422920,2746,2020-10-01
"FOODS, FEEDS, AND BEVERAGES",U.S. VIRGIN ISLANDS,188536,2302648,11,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","MIAMI, FL",229929296,656367048,26457,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","HOUSTON-GALVESTON, TX",218620409,476933898,13535,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","WASHINGTON, DC",737,1592557,133,2020-10-01
"FOODS, FEEDS, AND BEVERAGES","DALLAS-FORT WORTH, TX",5265317,15968993,912,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"PORTLAND, ME",8269109,320611088,11405,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"ST. ALBANS, VT",0,215956844,18753,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"BOSTON, MA",42905790,414177322,8232,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"NEW YORK CITY, NY",758211252,5721819215,100447,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"PROVIDENCE, RI",15351102,110294584,83,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"OGDENSBURG, NY",39651,1272645816,50214,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"BUFFALO, NY",2206606,983440929,59898,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"PHILADELPHIA, PA",81252676,803733768,14966,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"BALTIMORE, MD",237784656,588975850,16727,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"NORFOLK, VA",196293912,470099566,21254,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"WILMINGTON, NC",49377466,209872536,8349,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"CHARLESTON, SC",351113216,924173498,31950,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"SAVANNAH, GA",442366476,1182893577,61793,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"TAMPA, FL",101095964,441935226,7150,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"MOBILE, AL",97265577,640308666,7969,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"NEW ORLEANS, LA",286045319,1789411928,44824,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"PORT ARTHUR, TX",2146212,524047295,128,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"LAREDO, TX",4245648,1530337093,119589,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"EL PASO, TX",5313791,299533105,49111,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"SAN DIEGO, CA",358147,289755120,37362,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"NOGALES, AZ",1654837,138688162,8385,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"LOS ANGELES, CA",704085775,2638621885,118841,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"SAN FRANCISCO, CA",175335105,920453623,21413,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"COLUMBIA-SNAKE, OR",47556029,107527667,3432,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"SEATTLE, WA",141996152,1438949543,57346,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"ANCHORAGE, AK",1345982,96278345,3819,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"HONOLULU, HI",43185452,188991824,1444,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"GREAT FALLS, MT",25779715,1014626006,22029,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"PEMBINA, ND",5188,652975000,31770,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"MINNEAPOLIS, MN",27851555,444476643,7812,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"CHICAGO, IL",233729430,2756718387,78625,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"DULUTH, MN",192979,633462208,19688,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"MILWAUKEE, WI",278109,19552966,613,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"DETROIT, MI",48259706,2616483314,148915,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"CLEVELAND, OH",157184190,891674720,58838,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"ST. LOUIS, MO",79570215,438882784,14751,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"SAN JUAN, PR",248087653,451988472,3783,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,U.S. VIRGIN ISLANDS,0,29740062,6,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"MIAMI, FL",234459689,764487915,16362,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"HOUSTON-GALVESTON, TX",586199164,2322684284,36449,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"WASHINGTON, DC",4866,61775014,1218,2020-10-01
INDUSTRIAL SUPPLIES AND MATERIALS,"DALLAS-FORT WORTH, TX",50634604,486411700,21600,2020-10-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PORTLAND, ME",777242,111719609,1479,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","ST. ALBANS, VT",0,287684612,4768,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","BOSTON, MA",8940985,501686141,21805,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PROVIDENCE, RI",2214,2645708,26,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","OGDENSBURG, NY",0,284932761,15946,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","BUFFALO, NY",2212103,538361226,30538,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NEW YORK CITY, NY",163115404,3452879674,106853,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PHILADELPHIA, PA",14891303,654278027,31694,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","CHARLESTON, SC",101249675,1274320230,39976,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","BALTIMORE, MD",34098184,570728685,10395,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NORFOLK, VA",68768121,798357168,22091,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","WILMINGTON, NC",21436788,329001959,14675,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAVANNAH, GA",203520507,3168677520,80884,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","TAMPA, FL",26514236,267709995,4731,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","MOBILE, AL",22889161,337458877,7591,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NEW ORLEANS, LA",55161608,3337675581,116096,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PORT ARTHUR, TX",174592,5387398,5,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","LAREDO, TX",2164369,4355993194,211086,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","EL PASO, TX",6735234,2907982225,111150,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAN DIEGO, CA",269214,1229386623,65649,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","NOGALES, AZ",986282,655761242,30716,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","LOS ANGELES, CA",406202528,8828124425,200197,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SAN FRANCISCO, CA",59831339,2381468057,49704,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","COLUMBIA-SNAKE, OR",8150483,134890324,5328,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","SEATTLE, WA",51522943,1434409813,31619,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","ANCHORAGE, AK",455079,1053924086,29823,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","HONOLULU, HI",559918,519248410,9982,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","GREAT FALLS, MT",14576693,353884868,8887,2020-11-01
"CAPITAL GOODS, EXCEPT AUTOMOTIVE","PEMBINA, ND",55160,215888207,11702,2020-11-01
